id;name;description;price;shipping;enabled;quantity;source_url;category_ids
602;temp prod name with ID: 602;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-tila-30-bialy-637;201,203,211,213,214,215,216,218,286
603;temp prod name with ID: 603;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-hestia-czarny-636;201,204,211,213,214,215,216,218,286
604;temp prod name with ID: 604;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-hestia-bialy-635;201,203,211,213,214,215,216,218,286
605;temp prod name with ID: 605;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-atena-beton-610;201,206,214,215,218,286
606;temp prod name with ID: 606;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-vega-30-beton-609;201,206,214,215,218,286
607;temp prod name with ID: 607;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-vega-50-beton-608;201,206,214,215,218,286
608;temp prod name with ID: 608;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-leo-beton-607;201,206,214,215,218,286
609;temp prod name with ID: 609;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-clino-2-606;201,203,212,214,215,218,219,286
610;temp prod name with ID: 610;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-clino-1-605;201,203,212,214,215,218,219,286
611;temp prod name with ID: 611;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-bubble-603;201,203,212,214,215,218,286
612;temp prod name with ID: 612;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-celia-chrom-599;201,205,214,215,219,221,286,288
613;temp prod name with ID: 613;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-fabiano-597;201,205,214,215,219,286
614;temp prod name with ID: 614;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-lana-bialy-539;201,203,209,214,215,216,217,286
615;temp prod name with ID: 615;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-magnet-bialy-536;201,203,209,214,215,216,217,286
616;temp prod name with ID: 616;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-vixen-bialy-533;201,203,209,214,215,216,218,286
617;temp prod name with ID: 617;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-hattor-bialy-532;201,203,209,214,215,216,217,286
618;temp prod name with ID: 618;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-taugan-bialy-531;201,203,209,214,215,216,217,286
619;temp prod name with ID: 619;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-subani-bialy-528;201,203,209,214,215,216,217,286
620;temp prod name with ID: 620;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-nesta-bialy-527;201,203,209,214,215,216,217,286
621;temp prod name with ID: 621;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-vega-czarny-526;201,204,209,214,215,216,218,286
622;temp prod name with ID: 622;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-vega-szary-525;201,206,209,214,215,216,218,286
623;temp prod name with ID: 623;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-leo-czarny-523;201,204,209,214,215,216,218,286
624;temp prod name with ID: 624;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-leo-szary-522;201,206,209,214,215,216,218,286
625;temp prod name with ID: 625;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-atena-czarny-520;201,204,209,214,215,216,218,286
626;temp prod name with ID: 626;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-atena-szary-519;201,206,209,214,215,216,218,286
627;temp prod name with ID: 627;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-pontius-czarny-517;201,204,209,214,215,218,286
628;temp prod name with ID: 628;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-pontius-szary-516;201,206,209,214,215,218,286
629;temp prod name with ID: 629;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-pontius-bialy-515;201,203,209,214,215,217,286
630;temp prod name with ID: 630;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-sigma-czarny-514;201,204,209,214,215,218,286,288
631;temp prod name with ID: 631;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-ceramiczny-sigma-szary-513;201,206,209,214,215,218,286
632;temp prod name with ID: 632;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-edison-czarny-489;201,204,213,215,216,217,286
633;temp prod name with ID: 633;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-direzione-czarny-435;201,204,211,213,214,215,216,218,286
634;temp prod name with ID: 634;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-direzione-bialy-434;201,203,211,213,214,215,216,218,286
635;temp prod name with ID: 635;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-enif-czarny-433;201,204,211,213,214,215,216,218,286
636;temp prod name with ID: 636;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-axil-czarny-432;201,204,211,213,214,215,216,218,286
637;temp prod name with ID: 637;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-oculare-1-czarny-421;201,204,211,213,214,215,216,217,286
638;temp prod name with ID: 638;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-merida-1-szary-404;201,206,211,213,214,215,216,217,286
639;temp prod name with ID: 639;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-merida-1-bialy-402;201,203,211,213,214,215,216,217,286
640;temp prod name with ID: 640;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-aliza-biala-385;201,203,211,214,215,216,218,286
641;temp prod name with ID: 641;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-bascia-biala-384;201,203,211,214,215,216,218,286
642;temp prod name with ID: 642;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-saccon-biala-383;201,203,211,214,215,216,218,286
643;temp prod name with ID: 643;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-copertura-bialy-382;201,203,211,214,215,216,218,286
644;temp prod name with ID: 644;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-piegare-bialy-381;201,203,211,214,215,216,218,286
645;temp prod name with ID: 645;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-frost-bialy-380;201,203,211,214,215,216,218,286
646;temp prod name with ID: 646;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-linea-biala-379;201,203,211,214,215,216,218,286
647;temp prod name with ID: 647;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-impact-czarny-378;201,204,211,214,215,216,218,286
648;temp prod name with ID: 648;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-impact-bialy-377;201,203,211,214,215,216,218,286
649;temp prod name with ID: 649;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-magnus-czarny-376;201,211,214,215,216,218,286
650;temp prod name with ID: 650;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-magnus-bialy-375;201,211,214,215,216,218,286
651;temp prod name with ID: 651;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-senses-czarny-374;201,211,214,215,216,218,286
652;temp prod name with ID: 652;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-senses-bialy-373;201,211,214,215,216,218,286
653;temp prod name with ID: 653;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-tre-czarny-372;201,211,214,215,216,218,286
654;temp prod name with ID: 654;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-tre-bialy-371;201,211,214,215,216,218,286
655;temp prod name with ID: 655;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-penta-czarny-370;201,211,214,215,216,218,286
656;temp prod name with ID: 656;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-penta-bialy-369;201,211,214,215,216,218,286
657;temp prod name with ID: 657;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-solido-czarny-368;201,211,214,215,216,218,286
658;temp prod name with ID: 658;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-solido-bialy-367;201,211,214,215,216,218,286
659;temp prod name with ID: 659;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-luca-czarny-led-ip54-355;201,207,218
660;temp prod name with ID: 660;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-luca-bialy-led-ip54-354;201,207,218
661;temp prod name with ID: 661;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-orbis-1-antracyt-345;201,202,207,214,215,216,217,286
662;temp prod name with ID: 662;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-quad-1-antracyt-344;201,202,207,214,215,216,217,286
663;temp prod name with ID: 663;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-loreto-bialy-340;201,214,215,216,218,286
664;temp prod name with ID: 664;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-loreto-szary-339;201,214,215,216,218,286
665;temp prod name with ID: 665;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-blocco-szary-337;201,207,214,215,216,218,286
666;temp prod name with ID: 666;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-blocco-czarny-336;201,207,214,215,216,218,286
667;temp prod name with ID: 667;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/kinkiet-blocco-bialy-335;201,207,214,215,216,218,286
